id,premise,hypothesis,label,label_text,source_family_id,profile,difficulty,domain
controlplane-nli-v1-train-b005-000049,"Stonepath Group owns Stonepath Analytics Ltd., but the two names are not interchangeable in contract records. Data-processing agreement DPA-77 names Stonepath Analytics Ltd. as the contracting vendor. A Stonepath Group relationship manager coordinated meetings on behalf of the subsidiary, yet the parent company did not sign the agreement.",Stonepath Analytics Ltd. is the contracting vendor named in DPA-77.,1,entailment,controlplane-nli-v1-train-b005-f013,internal_assistant,medium,vendor management
controlplane-nli-v1-train-b005-000032,"FA-118 names two people with nearly identical names: Adrian Bell, the account owner, and Adrian K. Bell, the authorized user. In the phrase the elder Bell asked to remove the latter's tablet, elder identifies the first person and latter identifies the second. No other device was removed in that action.",Exactly one device was removed in the action described for FA-118.,1,entailment,controlplane-nli-v1-train-b005-f008,customer_support,hard,shared account servicing
controlplane-nli-v1-train-b004-000047,The standard travel policy limits hotel expense reimbursements to $200 per night. Employees traveling to designated high-cost cities have a limit of $300 per night. Any expense exceeding these limits must have a documented exception signed by a Vice President prior to booking. Employee Sarah booked a $350 per night hotel in a high-cost city without obtaining a Vice President's signature.,Sarah's $350 hotel rate included complimentary breakfast and parking.,2,neutral,controlplane-nli-v1-train-b004-f012,internal_assistant,easy,Travel & Expenses
controlplane-nli-v1-train-b002-000025,"Pinecrest Auto Club membership PAC-62 includes exactly three covered roadside callouts per membership year. The service history lists callouts on February 4 and June 19, with no other covered callout recorded in the current year. The benefits screen therefore shows one covered callout remaining. A tire-discount coupon appears on the account but does not affect the roadside quota.",PAC-62 has one covered roadside callout remaining this membership year.,1,entailment,controlplane-nli-v1-train-b002-f007,customer_support,easy,benefit inquiries
controlplane-nli-v1-train-b001-000050,Transfer T-309 at Beacon Ridge Labs takes Maren Holt from Atlas to Cedar effective 2026-09-01. Her title stays Data Operations Specialist. The form mentions an October compensation review but records no salary adjustment as part of the transfer.,Maren Holt's job title does not remain Data Operations Specialist after the transfer.,0,contradiction,controlplane-nli-v1-train-b001-f013,internal_assistant,medium,human resources
controlplane-nli-v1-train-b002-000062,"Ashford Engineering policy uses 1 mile = 1.6 kilometers for mileage reimbursement. AE-51 documents an approved 80-kilometer field trip. The worksheet converts the trip to 50 miles and reimburses those miles at $0.60 each, for $30.00.",AE-51 treated the 80-kilometer trip as 80 miles.,0,contradiction,controlplane-nli-v1-train-b002-f016,internal_assistant,medium,expense reimbursement
controlplane-nli-v1-train-b003-000054,"A customer's water tank warranty claim states the tank holds 1,200 liters of capacity. The service technician's report, filed separately, records the tank's capacity as 1.2 cubic meters. Both documents were submitted as part of the same claim file, CF-663, without any noted discrepancy by the reviewing agent.",The technician's report records a tank capacity smaller than the one stated in the warranty claim.,0,contradiction,controlplane-nli-v1-train-b003-f014,customer_support,easy,unit_conversion
controlplane-nli-v1-train-b002-000090,"The Blue Lantern Arts Fund completeness rule requires exactly two reference letters and one portfolio. BLA-17 contains two letters, one from Morgan Hale and one from Priya Dent, and a single portfolio file. The intake system marks the file complete.",BLA-17 contains only one reference letter.,0,contradiction,controlplane-nli-v1-train-b002-f023,regulated_decision_support,easy,scholarship review
controlplane-nli-v1-train-b006-000075,"The compliance audit requires documents from three branches. Branch X submitted 45 files, Branch Y submitted 30 files, and Branch Z submitted 25 files. The regulator mandates a minimum total submission of 110 files to pass the initial review.",Branch X submitted files primarily related to employee health records.,2,neutral,controlplane-nli-v1-train-b006-f019,regulated_decision_support,easy,legal
controlplane-nli-v1-train-b002-000034,"For cancelled Seabrook Events session SE-22, ticket T-411 has a refundable $72.00 admission amount and a refundable $5.40 venue tax. A $3.00 donation is separately marked non-refundable. The refund worksheet records $77.40 as the approved refund.",The approved T-411 refund includes the $3.00 optional donation.,0,contradiction,controlplane-nli-v1-train-b002-f009,customer_support,easy,refunds
controlplane-nli-v1-train-b001-000045,"Orchard Vale's travel policy requires director approval for domestic hotel rates above $220 per night. Rates of $220 or less may be approved by a team manager. The policy also says conference registration fees follow a separate approval path. A traveler may request an exception, but an exception is not automatic.",A domestic hotel rate of $245 per night requires director approval under Orchard Vale's policy.,1,entailment,controlplane-nli-v1-train-b001-f012,internal_assistant,medium,internal policies
controlplane-nli-v1-train-b002-000099,"Juniper Gate Audit Group's final AG-9 worksheet supersedes an earlier draft and records three exceptions among 40 sampled access records, an exception rate of 7.5%. AP-12 treats rates above 5% as above tolerance. The final worksheet does not identify a root cause for the three exceptions.",The three AG-9 exceptions were caused by a training deficiency.,2,neutral,controlplane-nli-v1-train-b002-f025,regulated_decision_support,hard,audit findings
controlplane-nli-v1-train-b005-000015,"After Threadline Desk was renamed Threadline Hub, an existing customer asked support to export her contacts using the old product name. The request was placed in the Threadline Hub export queue. The note does not say when the export file will finish processing or which download format will be used.",The customer's contact export was delivered as a CSV file on February 13.,2,neutral,controlplane-nli-v1-train-b005-f004,customer_support,medium,customer support platform
controlplane-nli-v1-train-b006-000060,"The sales team had a Q4 target of $100,000. In October, they generated $35,000. November sales were $25,000. A single large deal closed in December brought in $45,000. The company awards a 5% bonus on any revenue that exceeds the quarterly target.","The total sales revenue generated in Q4 was $105,000.",1,entailment,controlplane-nli-v1-train-b006-f015,internal_assistant,hard,sales
controlplane-nli-v1-train-b004-000042,"Employees can carry over a maximum of 40 hours of unused paid time off (PTO) into the next calendar year. Any unused hours exceeding this limit are forfeited on December 31, unless the employee resides in a state with legislation prohibiting PTO forfeiture. Employee Mark resides in Texas, which allows forfeiture, and he has 55 hours of unused PTO at the end of the year.",Mark can carry over all 55 hours of his unused PTO into the next calendar year.,0,contradiction,controlplane-nli-v1-train-b004-f011,internal_assistant,easy,Human Resources
controlplane-nli-v1-train-b005-000017,"Vireo Devices Group owns two subsidiaries, Vireo Mobile Ltd. and Vireo Home Ltd. Order VM-882 was sold by Vireo Mobile Ltd. A shared support unit called Vireo Assist handled the customer's inquiry on behalf of Vireo Mobile; it did not become the seller of record. Vireo Home had no role in the order.",Vireo Assist handled the inquiry on behalf of Vireo Mobile Ltd.,1,entailment,controlplane-nli-v1-train-b005-f005,customer_support,medium,shared services
controlplane-nli-v1-train-b006-000092,"Aircraft tail N445 has accumulated 3,200 flight hours. A mandatory engine inspection is required every 1,500 flight hours. The last inspection was completed when the aircraft had logged exactly 1,450 flight hours.",Aircraft N445 has accumulated 250 flight hours beyond the time its second inspection was due.,1,entailment,controlplane-nli-v1-train-b006-f023,regulated_decision_support,medium,aviation
controlplane-nli-v1-train-b002-000063,The AE-51 reimbursement worksheet at Ashford Engineering converts an approved 80-kilometer field trip into 50 miles using the policy's 1.6-kilometers-per-mile conversion. It calculates $30.00 of mileage reimbursement. The worksheet does not state whether the employee also submitted a parking receipt.,AE-51 included a parking receipt for the same field trip.,2,neutral,controlplane-nli-v1-train-b002-f016,internal_assistant,medium,expense reimbursement
controlplane-nli-v1-train-b006-000056,"Project Gamma requires coding 400 modules. By the end of sprint 1, 120 modules were completed. In sprint 2, the team finished another 80 modules. The remaining modules are scheduled for sprint 3.",The team has completed exactly 50% of the modules required for Project Gamma after sprint 2.,1,entailment,controlplane-nli-v1-train-b006-f014,internal_assistant,medium,project_management
controlplane-nli-v1-train-b003-000085,"Facility badge system logs show contractor badge CB-410 is provisioned for level-1 access, covering common areas and the loading dock only. An access attempt at the server room door using CB-410 was logged as denied at 14:12 on 6 August. Server room access requires level-3 clearance under facility policy.",Badge CB-410 does not have the clearance level required to access the server room.,1,entailment,controlplane-nli-v1-train-b003-f022,regulated_decision_support,medium,authorization_levels
controlplane-nli-v1-train-b005-000086,"Leo Vale, the accountant, wrote the revenue letter for applicant Sora Vale. Processor Mina Cross later uploaded it and summarized Leo's stated revenue figure in the case notes. The file separates author, applicant, and processor roles.",Mina Cross authored the revenue letter because she uploaded it to LD-312.,0,contradiction,controlplane-nli-v1-train-b005-f022,regulated_decision_support,medium,lending documentation
controlplane-nli-v1-train-b006-000087,"Fund XYZ has total assets of $400 million. Regulatory guidelines mandate that at least 8% of total assets be held in highly liquid cash equivalents. Currently, the fund holds $25 million in cash and $5 million in Treasury bills, which both qualify as liquid.",Fund XYZ plans to sell equities next week to cover the liquidity shortfall.,2,neutral,controlplane-nli-v1-train-b006-f022,regulated_decision_support,medium,finance
controlplane-nli-v1-train-b006-000023,"Guest reservation 11-A was originally booked for 4 nights at $150 per night. On the second day, the guest extended the stay by 2 nights at a discounted rate of $100 per night. The guest also accumulated $45 in room service charges.",The $45 room service charge was for a breakfast ordered on the third morning.,2,neutral,controlplane-nli-v1-train-b006-f006,customer_support,medium,hospitality
controlplane-nli-v1-train-b004-000030,Purchases made before September 30 have a 30-day return window. A new policy taking effect on October 1 extends the return window to 60 days for all items purchased on or after that date. Items purchased in September do not retroactively gain the 60-day window. Customer Brian purchased a headset on September 28.,Brian's headset purchase is eligible for the extended 60-day return window.,0,contradiction,controlplane-nli-v1-train-b004-f008,customer_support,hard,Returns Policy
controlplane-nli-v1-train-b002-000004,"The CV-418 monitor was bought from Crescent Vale Electronics on April 3 for $640. Policy note PP-7 says a lower identical-item price must be verified no later than 14 calendar days after purchase. The same model was verified at $590 on April 12, nine days after purchase. The case was therefore marked eligible for price protection, and a $50 credit was approved.",The verified competitor price for CV-418 was found within the allowed 14-day period.,1,entailment,controlplane-nli-v1-train-b002-f001,customer_support,easy,refunds
controlplane-nli-v1-train-b005-000088,"Processor Mina Cross wrote that accountant Leo Vale reported revenue of $240,000 for applicant Sora Vale. Her note attributes the figure to Leo's letter. The lending excerpt does not state whether a later reviewer accepted, adjusted, or rejected that reported figure.","A later reviewer reduced the reported revenue figure to $220,000.",2,neutral,controlplane-nli-v1-train-b005-f022,regulated_decision_support,medium,lending documentation
controlplane-nli-v1-train-b004-000068,"Staff members may use corporate cards for client dinners, but they must submit itemized receipts to the accounting portal within 14 days of the transaction. Use of the corporate card is entirely optional. Staff who fail to submit receipts within 14 days are required to reimburse the company from their personal funds. Employee Kevin used his corporate card for a client dinner 18 days ago and has not submitted a receipt.",Kevin still has time to upload his itemized receipt before the deadline expires.,0,contradiction,controlplane-nli-v1-train-b004-f017,internal_assistant,hard,Travel & Expenses
controlplane-nli-v1-train-b001-000053,"HelioForge's August project report compares two workstreams. Workstream Nova completed 18 of 20 planned tasks, while Workstream Vale completed 14 of 16. Nova therefore has a 90% completion rate and Vale has 87.5%. The risk register lists one open supplier issue for Nova and two for Vale.",Workstream Nova has a higher completion percentage than Workstream Vale.,1,entailment,controlplane-nli-v1-train-b001-f014,internal_assistant,medium,project reporting
controlplane-nli-v1-train-b004-000092,"The standard homeowner's insurance policy covers interior structural damage caused by wind-driven rain if the wind first breaches the building envelope, such as breaking a window. However, the policy strictly excludes interior damage caused by rising floodwaters or groundwater seepage. A hurricane broke a window in the Smith residence, allowing wind-driven rain to ruin the living room drywall.",The Smith family evacuated their home shortly before the hurricane broke the window.,2,neutral,controlplane-nli-v1-train-b004-f023,regulated_decision_support,medium,Insurance Claims
controlplane-nli-v1-train-b005-000014,"Threadline Desk and Threadline Hub are not separate subscriptions: Threadline Desk became Threadline Hub on February 1. In a later ticket, the customer used the former name while asking for a contact export. Support mapped the request to the existing Threadline Hub account and recorded the export as queued.",Threadline Desk and Threadline Hub are two separate subscriptions held by the customer.,0,contradiction,controlplane-nli-v1-train-b005-f004,customer_support,medium,customer support platform
controlplane-nli-v1-train-b006-000063,"The annual compliance training requires a total of 12 hours. Employee 908 completed 3.5 hours on Monday, 4.5 hours on Tuesday, and 2 hours on Thursday. The training portal limits users to a maximum of 5 hours per day.",Employee 908 plans to complete the remaining training hours on Friday.,2,neutral,controlplane-nli-v1-train-b006-f016,internal_assistant,hard,training
controlplane-nli-v1-train-b002-000061,"Ashford Engineering reimburses approved field travel at $0.60 per mile, with distance entered either in miles or in kilometers using the policy conversion 1 mile = 1.6 kilometers. Engineer case AE-51 records an approved round trip of 80 kilometers. The reimbursement worksheet converts this to 50 miles and calculates $30.00. Parking is handled under a separate rule.",The approved 80-kilometer trip in AE-51 was treated as 50 miles for reimbursement.,1,entailment,controlplane-nli-v1-train-b002-f016,internal_assistant,medium,expense reimbursement
controlplane-nli-v1-train-b005-000008,"The AS-271 transcript distinguishes Mira Solis, the account owner, from Milo Solis, her authorized contact. Milo says that she will remain the owner after support resets the password, and the next line records the reset as complete without any ownership change. The pronoun in Milo's statement refers to Mira, not to the agent.",The pronoun she in Milo's statement refers to Mira Solis.,1,entailment,controlplane-nli-v1-train-b005-f002,customer_support,easy,account servicing
controlplane-nli-v1-train-b002-000024,Warranty rule SM-W4 says a battery beyond 800 cycles may still be replaced if fault code MF-9 is present and age is at most 30 months. SM-B41 recorded MF-9 at 846 cycles and 27 months of age. The warranty desk approved the exception request. No other exception was invoked.,SM-B41 satisfied both stated conditions for the MF-9 warranty exception.,1,entailment,controlplane-nli-v1-train-b002-f006,customer_support,hard,warranty claims
controlplane-nli-v1-train-b003-000022,"Release v4.2.1 was deployed to the production cluster at 03:00 UTC on 9 August. Error rates spiked to 12% within 20 minutes, triggering an automatic rollback to v4.1.9 at 03:35. The engineering team later deployed a hotfix, v4.2.2, at 09:10 UTC after resolving the root cause identified in the incident review.",Version v4.2.1 remained in production continuously from 03:00 until the hotfix was deployed at 09:10.,0,contradiction,controlplane-nli-v1-train-b003-f006,regulated_decision_support,medium,software_deployment
controlplane-nli-v1-train-b003-000030,"The build cluster has a total capacity of 200 vCPUs. Team Atlas currently has 75 vCPUs allocated, and team Orion has 60 vCPUs allocated. A pending request from team Lyra for 50 vCPUs has not yet been approved. Capacity planning notes indicate that any remaining unallocated vCPUs are held in reserve for emergency scaling.",Team Lyra's request for 50 vCPUs has already been approved and fulfilled.,0,contradiction,controlplane-nli-v1-train-b003-f008,internal_assistant,medium,resource_capacity
controlplane-nli-v1-train-b001-000100,"The synthetic RS-8 review contains unresolved disagreement about C-12 on 2026-08-01. One source marks it passed and the other marks it failed, and Narrowgate provides no precedence rule. By contrast, both sources agree that C-13 passed.",Control C-12 failed the 2026-08-01 test.,2,neutral,controlplane-nli-v1-train-b001-f025,regulated_decision_support,hard,risk review
controlplane-nli-v1-train-b003-000027,"Purchase order PO-3381 for 60 tablet units was delivered to the receiving dock on 5 July. The receiving clerk logged 58 units as accepted and 2 units as rejected due to cracked screens on arrival. The vendor, OrbanTech, was notified of the rejection the same afternoon and agreed to a replacement shipment.",The replacement shipment from OrbanTech is expected to arrive within one week.,2,neutral,controlplane-nli-v1-train-b003-f007,customer_support,easy,procurement_delivery
controlplane-nli-v1-train-b004-000086,"Approval for a conventional mortgage product requires the applicant to provide a minimum 20% down payment and maintain a debt-to-income (DTI) ratio below 36%. If either condition is not met, the applicant must apply for an FHA loan instead. Applicant Kevin is offering a 25% down payment but has a calculated DTI ratio of 42%.",Kevin's 25% down payment guarantees his approval for a conventional mortgage.,0,contradiction,controlplane-nli-v1-train-b004-f022,regulated_decision_support,medium,Mortgage Underwriting
controlplane-nli-v1-train-b003-000081,"Database migration job MJ-501 began extraction at 01:00, completed extraction at 01:45, began transformation at 01:50, and completed loading into the target system at 03:20. A validation script ran automatically at 03:25 and reported zero row-count mismatches between source and target.",The transformation step began before the extraction step finished.,0,contradiction,controlplane-nli-v1-train-b003-f021,internal_assistant,hard,event_ordering_multi
controlplane-nli-v1-train-b006-000043,"The marketing budget for Q3 is $50,000. $20,000 is allocated to social media ads, and $15,000 is allocated to email campaigns. The rest is reserved for event sponsorships. At the end of July, $8,000 had been spent on social media ads.",The event sponsorship budget will be used for a regional trade show in September.,2,neutral,controlplane-nli-v1-train-b006-f011,internal_assistant,easy,finance
controlplane-nli-v1-train-b006-000032,"Claim C-98 includes three damaged items: a laptop valued at $1,200, a phone valued at $800, and a watch valued at $400. The policy includes a flat $250 deductible applied to the total approved claim. The watch was denied coverage because it was outside the insured location.","The total value of all the damaged items claimed before any denials or deductibles is $2,400.",1,entailment,controlplane-nli-v1-train-b006-f008,customer_support,hard,insurance
controlplane-nli-v1-train-b001-000068,"Two VelaStone attestations are tracked separately. Data Handling was signed by Ishan Ro on 2026-07-28, while Supplier Conduct was signed by Mina Sol on 2026-08-03. The control checklist requires the signature to come before review closure for the corresponding attestation.",The Data Handling attestation was signed after the Supplier Conduct attestation.,0,contradiction,controlplane-nli-v1-train-b001-f017,internal_assistant,hard,compliance documentation
controlplane-nli-v1-train-b006-000071,"Patient chart 88-T notes a daily recommended calcium intake of 1,200 mg. The patient currently takes a morning supplement of 500 mg and gets 350 mg from their diet. The physician advised not to exceed the recommended limit.",The patient drinks two glasses of milk daily to get their 350 mg of dietary calcium.,2,neutral,controlplane-nli-v1-train-b006-f018,regulated_decision_support,easy,healthcare
controlplane-nli-v1-train-b006-000029,"Claim C-98 includes three damaged items: a laptop valued at $1,200, a phone valued at $800, and a watch valued at $400. The policy includes a flat $250 deductible applied to the total approved claim. The watch was denied coverage because it was outside the insured location.","The final payout to the customer for Claim C-98 is $1,750.",1,entailment,controlplane-nli-v1-train-b006-f008,customer_support,hard,insurance
controlplane-nli-v1-train-b002-000077,"North Ember Mutual's synthetic policy NM-88 entered suspended status at 00:00 on November 4 after a missed premium. Its reinstatement rule allows payment through November 13; if accepted within that window, active status resumes from the payment timestamp rather than retroactively. Payment was accepted at 14:30 on November 9, and the policy ledger shows active status beginning at 14:30 that day. No claim decision is included.",Policy NM-88 became active again at 14:30 on November 9.,1,entailment,controlplane-nli-v1-train-b002-f020,regulated_decision_support,medium,insurance
controlplane-nli-v1-train-b005-000068,"The department name changed from Identity Governance to Access Stewardship, but certification ownership later moved to Assurance Office. Therefore a historical statement that Identity Governance once owned certifications does not mean Access Stewardship owns them now. The current owner is Assurance Office.","Because Identity Governance once owned certifications, Access Stewardship must own them now.",0,contradiction,controlplane-nli-v1-train-b005-f017,internal_assistant,hard,governance operations
controlplane-nli-v1-train-b002-000033,Seabrook Events cancelled session SE-22 after doors had remained closed. The customer ledger shows two refundable components for ticket T-411: $72.00 base admission and $5.40 venue tax. The separate $3.00 optional donation is marked non-refundable. The refund worksheet totals the refundable components at $77.40 and marks that amount approved.,The approved refund for ticket T-411 totals $77.40.,1,entailment,controlplane-nli-v1-train-b002-f009,customer_support,easy,refunds
controlplane-nli-v1-train-b005-000003,Northbridge Communications LLC bills account NC-440 under its customer-facing name Northbridge Connect. The invoice uses both names and clarifies that they identify the same contracting entity. The file does not provide the address of the organization's registered office or identify the building in which its finance team works.,Northbridge Communications LLC has its registered office on Alder Street.,2,neutral,controlplane-nli-v1-train-b005-f001,customer_support,easy,billing support
controlplane-nli-v1-train-b001-000040,"The procurement file for PR-602 shows an order for 40 ergonomic chairs from Alder & Finch. The approved unit price is $310, and the requested delivery date is 2026-09-15. Mono Ridge's lower freight quote is retained for comparison but did not determine the award.",PR-602 approved four dozen ergonomic chairs for purchase.,0,contradiction,controlplane-nli-v1-train-b001-f010,internal_assistant,easy,procurement
controlplane-nli-v1-train-b001-000052,Maren Holt's T-309 form sets a 2026-09-01 effective date for moving from Atlas to Cedar. Beacon Ridge Labs keeps her title as Data Operations Specialist. The October compensation review is a later process and does not change the transfer terms.,The transfer keeps Maren Holt on the Atlas team after 2026-09-01.,0,contradiction,controlplane-nli-v1-train-b001-f013,internal_assistant,medium,human resources
controlplane-nli-v1-train-b005-000025,"Pulse Basic was renamed Pulse Start in January; it remained the same entry-level plan. Customer PX-73 stayed on that renamed plan until May 1, when the account was migrated to the separate Pulse Growth plan. A June service note refers to Pulse Start as the customer's former plan and Pulse Growth as the current plan.",Pulse Growth is the current plan on customer account PX-73.,1,entailment,controlplane-nli-v1-train-b005-f007,customer_support,medium,subscription servicing
controlplane-nli-v1-train-b002-000015,"Quillstream Analytics records show QA-54 started an evaluation on July 1 and cancelled it on July 18 under the 21-day evaluation exception. Access ended at 23:59 on July 18. The cancellation note confirms there was no renewal charge, but the record contains no information about whether the customer later opened a different workspace.",The customer opened another Quillstream Analytics workspace in August.,2,neutral,controlplane-nli-v1-train-b002-f004,customer_support,medium,subscription cancellation
controlplane-nli-v1-train-b004-000052,"The corporate employee handbook states that all hourly workers are entitled to a 30-minute unpaid lunch break. However, Section 4 of the local union collective bargaining agreement (CBA) mandates a 45-minute paid lunch break for facility workers. Where policies conflict, the CBA strictly supersedes the corporate handbook. Employee James is an hourly facility worker covered by the CBA.",The corporate handbook policies override the local union agreement for James.,0,contradiction,controlplane-nli-v1-train-b004-f013,internal_assistant,medium,Labor Relations
controlplane-nli-v1-train-b003-000026,"Purchase order PO-3381 for 60 tablet units was delivered to the receiving dock on 5 July. The receiving clerk logged 58 units as accepted and 2 units as rejected due to cracked screens on arrival. The vendor, Or­banTech, was notified of the rejection the same afternoon and agreed to a replacement shipment.",All 60 tablet units delivered under PO-3381 were accepted without any rejections.,0,contradiction,controlplane-nli-v1-train-b003-f007,customer_support,easy,procurement_delivery
controlplane-nli-v1-train-b004-000073,"Administrative pre-authorization for elective physical therapy is valid for exactly 30 days from the date of approval. If the first therapy session does not occur within this 30-day window, the authorization expires and a new clinical review must be submitted. Patient Robert received pre-authorization on April 1 and attended his first therapy session on May 15.",Robert's initial pre-authorization expired prior to him attending his first therapy session.,1,entailment,controlplane-nli-v1-train-b004-f019,regulated_decision_support,easy,Healthcare Admin
controlplane-nli-v1-train-b004-000078,"The Merit Foundation Scholarship requires applicants to possess a minimum unweighted GPA of 3.5. In addition to the academic threshold, applicants must log at least 50 hours of documented community service. Applicant Jessica has an unweighted GPA of 3.8 and has submitted documentation for 40 hours of community service.",Jessica is fully eligible for the scholarship based solely on her 3.8 GPA.,0,contradiction,controlplane-nli-v1-train-b004-f020,regulated_decision_support,easy,Education
controlplane-nli-v1-train-b006-000009,The service technician for Ticket #992 is scheduled to arrive between 08:00 and 12:00 on October 15. Each repair session is estimated to take exactly 2 hours to complete once the technician arrives.,The earliest possible time the repair could be finished on October 15 is 10:00.,1,entailment,controlplane-nli-v1-train-b006-f003,customer_support,easy,field_services
controlplane-nli-v1-train-b002-000079,"North Ember Mutual accepted the NM-88 reinstatement payment at 14:30 on November 9, within the permitted window ending November 13. Under the synthetic rule, active status resumes only from the payment timestamp. The file contains no event report for the morning of November 9 and no claim determination.",A covered incident occurred under NM-88 on the morning of November 9.,2,neutral,controlplane-nli-v1-train-b002-f020,regulated_decision_support,medium,insurance
controlplane-nli-v1-train-b004-000039,"Onboarding a new software vendor requires both a completed IT security assessment and approval from the department director. If the annual contract exceeds $20,000, final authorization from the CFO is also required. Vendor CloudSync has passed the IT security assessment and received director approval for a $15,000 annual contract.",The IT security assessment for CloudSync took three weeks to complete.,2,neutral,controlplane-nli-v1-train-b004-f010,internal_assistant,easy,Vendor Management
controlplane-nli-v1-train-b001-000057,"Kestrel Point's vendor scorecard covers Ardent Freight and Brindle Logistics. Ardent has an on-time rate of 96% and a quality score of 8.7, while Brindle has 93% on-time and a quality score of 9.1. The renewal memo recommends Ardent for a one-year extension because delivery reliability is weighted most heavily.",Ardent Freight is recommended for a one-year extension.,1,entailment,controlplane-nli-v1-train-b001-f015,internal_assistant,medium,vendor management
controlplane-nli-v1-train-b003-000034,"Policy document DOC-220 revision C was published on 1 February and marked as the authoritative version. Revision D, drafted on 15 February, was circulated for internal comment but was withdrawn on 22 February after reviewers flagged inconsistencies. No further revision has since been published, and revision C remains listed as current in the document registry.",Revision D replaced revision C as the authoritative version of DOC-220.,0,contradiction,controlplane-nli-v1-train-b003-f009,regulated_decision_support,hard,document_versioning
controlplane-nli-v1-train-b001-000080,The CL-711 record shows water damage reported on 2026-08-06 and coverage active through the end of 2026. Maple Strand has completed document review but not the assessment. No final payment decision is entered in the synthetic file.,The claim assessment will be completed within five days.,2,neutral,controlplane-nli-v1-train-b001-f020,regulated_decision_support,easy,insurance
controlplane-nli-v1-train-b004-000031,Purchases made before September 30 have a 30-day return window. A new policy taking effect on October 1 extends the return window to 60 days for all items purchased on or after that date. Items purchased in September do not retroactively gain the 60-day window. Customer Brian purchased a headset on September 28.,Brian decided to return his headset because the microphone was defective.,2,neutral,controlplane-nli-v1-train-b004-f008,customer_support,hard,Returns Policy
controlplane-nli-v1-train-b003-000084,"Database migration job MJ-501 began extraction at 01:00, completed extraction at 01:45, began transformation at 01:50, and completed loading into the target system at 03:20. A validation script ran automatically at 03:25 and reported zero row-count mismatches between source and target.",The validation script found discrepancies between the source and target row counts.,0,contradiction,controlplane-nli-v1-train-b003-f021,internal_assistant,hard,event_ordering_multi
controlplane-nli-v1-train-b005-000042,"Lena Wu's Operations Manager assignment ended April 30, and she became Program Lead on May 1. Omar Vale assumed the Operations Manager position that same day. A June staff list reflects those current titles, while Lena's old title appears only in historical records.",Lena Wu is still the current Operations Manager in June.,0,contradiction,controlplane-nli-v1-train-b005-f011,internal_assistant,easy,human resources
controlplane-nli-v1-train-b001-000039,CinderWorks approved PR-602 for 40 ergonomic chairs from Alder & Finch at $310 each. The requested delivery date is 2026-09-15. Mono Ridge appears only as an unsuccessful bidder with lower freight. The file does not identify the color of the chairs.,The chairs ordered under PR-602 are charcoal gray.,2,neutral,controlplane-nli-v1-train-b001-f010,internal_assistant,easy,procurement
controlplane-nli-v1-train-b005-000094,Licensing Secretariat is the new name of the former Credential Office. Mei Tan previously served as an analyst in that unit but became supervisor on June 15. The July directory no longer lists her as an analyst.,Mei Tan remains a current licensing analyst rather than the unit supervisor.,0,contradiction,controlplane-nli-v1-train-b005-f024,regulated_decision_support,medium,licensing administration
controlplane-nli-v1-train-b002-000056,"Ember's plan says integration testing cannot begin before interface freeze is complete. Meadowrun Robotics recorded interface freeze completion on September 3 and integration testing start on September 5. Testing later closed September 18, followed by pilot deployment on September 21.",Integration testing for Ember started while interface freeze was still incomplete.,0,contradiction,controlplane-nli-v1-train-b002-f014,internal_assistant,medium,project reporting
controlplane-nli-v1-train-b004-000066,"Staff members may use corporate cards for client dinners, but they must submit itemized receipts to the accounting portal within 14 days of the transaction. Use of the corporate card is entirely optional. Staff who fail to submit receipts within 14 days are required to reimburse the company from their personal funds. Employee Kevin used his corporate card for a client dinner 18 days ago and has not submitted a receipt.",Kevin is exempt from the reimbursement penalty because using the corporate card is optional.,0,contradiction,controlplane-nli-v1-train-b004-f017,internal_assistant,hard,Travel & Expenses
controlplane-nli-v1-train-b003-000017,"Access log AC-902 shows user jsingh was granted level-2 read access to the finance repository at 08:14 on 3 June. At 08:50, an elevation request to level-3 write access was submitted but remained pending approval. At 11:30 the same day, admin patel approved a level-2 access renewal for jsingh, unrelated to the pending elevation request.",User jsingh had write access to the finance repository by the end of that day.,2,neutral,controlplane-nli-v1-train-b003-f005,internal_assistant,hard,access_control
controlplane-nli-v1-train-b006-000018,"The annual membership fee is $120. If a member cancels before the end of month 6, they receive a 50% refund. If they cancel during month 7 or 8, they receive a 25% refund. No refunds are issued for cancellations after month 8. Member X canceled in month 7.",Member X is entitled to a 50% refund of their annual fee.,0,contradiction,controlplane-nli-v1-train-b006-f005,customer_support,medium,memberships
controlplane-nli-v1-train-b003-000024,"Release v4.2.1 was deployed to the production cluster at 03:00 UTC on 9 August. Error rates spiked to 12% within 20 minutes, triggering an automatic rollback to v4.1.9 at 03:35. The engineering team later deployed a hotfix, v4.2.2, at 09:10 UTC after resolving the root cause identified in the incident review.",The hotfix version deployed after the rollback was v4.2.2.,1,entailment,controlplane-nli-v1-train-b003-f006,regulated_decision_support,medium,software_deployment
controlplane-nli-v1-train-b001-000066,"The VelaStone control file distinguishes a Data Handling attestation from a Supplier Conduct attestation. Ishan Ro signed Data Handling on 2026-07-28, and Mina Sol signed Supplier Conduct on 2026-08-03. The checklist states that the relevant signature must precede closure of each review.",Ishan Ro signed the Supplier Conduct attestation.,0,contradiction,controlplane-nli-v1-train-b001-f017,internal_assistant,hard,compliance documentation
